source,text,created_at,sentiment
Twitter Web Client,"['situat', 'room', 'pm', 'est', 'cnn']",2016-01-25 16:51:55+00:00,2
Twitter Web Client,"['morn', 'maria', 'fox', 'busi', 'network', 'tomorrow', 'et', 'hour']",2016-01-25 21:02:18+00:00,2
Twitter for iPhone,"['ted', 'cruz', 'nervou', 'wreck', 'make', 'reckless', 'charg', 'care', 'truth', 'poll', 'way']",2016-01-25 22:00:38+00:00,1
Twitter for iPhone,"['cruz', 'go', 'fast', 'recent', 'poll', 'drop', 'like', 'rock', 'lie', 'never', 'work']",2016-01-25 22:02:50+00:00,1
Twitter for iPhone,"['cruz', 'lie', 'almost', 'bad', 'jeb', 'politician', 'anyth', 'stay', 'trough']",2016-01-25 22:04:40+00:00,1
Twitter for iPhone,"['leav', 'new', 'hampshir', 'big', 'crowd', 'look', 'forward', 'fitn']",2016-01-25 22:13:44+00:00,3
Twitter for iPhone,"['land', 'new', 'hampshir', 'venu', 'shortli', 'fitn']",2016-01-25 23:50:56+00:00,2
Twitter for Android,"['morn', 'around', 'likewis', 'joe', 'around', 'figur']",2016-01-26 10:43:04+00:00,2
Twitter for Android,"['phoni', 'tell', 'follow', 'time', 'ask', 'famili', 'stay', 'hotel', 'like', 'pay']",2016-01-26 15:55:01+00:00,1
Twitter for iPhone,"['great', 'honor', 'rev', 'jerri', 'falwel', 'jr', 'liberti', 'univers', 'one', 'respect', 'religi', 'leader', 'nation', 'endors']",2016-01-26 16:55:37+00:00,3
Twitter Web Client,"['beg', 'event', 'ask', 'organ', 'bad', 'guy']",2016-01-26 18:03:07+00:00,1
Twitter Web Client,"['think', 'know', 'deal', 'actual', 'doubt']",2016-01-26 18:40:09+00:00,1
Twitter for iPhone,"['refus', 'call', 'megyn', 'kelli', 'bimbo', 'would', 'polit', 'correct', 'instead', 'call', 'lightweight', 'report']",2016-01-27 11:44:04+00:00,1
Twitter for Android,"['statement', 'put', 'yesterday', 'disgrac', 'good', 'broadcast', 'journal', 'would', 'ever', 'say', 'someth', 'nasti', 'dumb']",2016-01-27 13:02:52+00:00,1
Twitter for Android,"['got', 'listen', 'rush', 'limbaugh', 'guy', 'fantast']",2016-01-27 19:01:01+00:00,3
Twitter for Android,"['even', 'though', 'beat', 'first', 'six', 'debat', 'especi', 'last', 'one', 'ted', 'cruz', 'want', 'debat', 'canada']",2016-01-27 19:33:57+00:00,3
Twitter for Android,"['interview', 'tonight', 'p', 'eastern', 'enjoy']",2016-01-27 22:00:07+00:00,2
Twitter for iPhone,"['childishli', 'written', 'taunt', 'pr', 'statement', 'fox', 'made', 'debat', 'lightweight', 'report']",2016-01-27 22:49:44+00:00,1
Twitter for iPhone,"['fox', 'debat', 'advertis', 'rate', 'fall', 'like', 'rock', 'tune', 'special', 'event', 'veteran', 'pm', 'est']",2016-01-28 03:34:44+00:00,2
Twitter for iPhone,"['greta', 'peopl', 'said', 'would', 'watch', 'debat', 'wow', 'honor']",2016-01-28 03:41:21+00:00,3
Twitter for Android,"['wow', 'two', 'candid', 'call', 'last', 'night', 'said', 'want', 'go', 'event', 'tonight', 'drake', 'univers']",2016-01-28 11:56:16+00:00,2
Twitter for Android,"['tonight', 'total', 'disast', 'low', 'rate', 'advertis', 'advertis', 'rate', 'drop', 'like', 'rock', 'hate', 'see']",2016-01-28 13:20:01+00:00,1
Twitter Web Client,"['hear', 'man', 'robert', 'mercer', 'good', 'man', 'angri', 'cruz', 'lie', 'liquid', 'ted', 'hold']",2016-01-28 19:52:03+00:00,2
Twitter for iPhone,"['watch', 'bias', 'charl', 'flunki', 'know', 'everi', 'debat', 'particular', 'last', 'one', 'check', 'poll']",2016-01-29 00:18:44+00:00,1
Twitter for iPhone,"['unbeliev', 'night', 'iowa', 'great', 'veteran', 'rais', 'politician', 'talk', 'gopdeb']",2016-01-29 03:54:32+00:00,3
Twitter for iPhone,"['thank', 'kind', 'word', 'tonight', 'great', 'see', 'soon']",2016-01-29 05:29:31+00:00,3
Twitter for Android,"['iowa', 'amaz', 'last', 'night', 'event', 'could', 'work', 'better', 'rais', 'great', 'vet', 'happi', 'proud']",2016-01-29 13:42:58+00:00,3
Twitter for Android,"['get', 'readi', 'take', 'nashua', 'new', 'hampshir', 'big', 'crowd', 'soon', 'fun']",2016-01-29 13:45:39+00:00,3
Twitter for iPhone,"['say', 'particip', 'last', 'night', 'fox', 'debat', 'would', 'million', 'would', 'broken', 'time', 'record']",2016-01-29 20:40:16+00:00,2
Twitter for Android,"['new', 'e', 'mail', 'releas', 'disast', 'hillari', 'clinton', 'minimum', 'someon', 'bad', 'judgement', 'next', 'presid']",2016-01-29 23:51:34+00:00,1
Twitter for Android,"['great', 'state', 'nebraska', 'much', 'better', 'senat', 'saw', 'total', 'ineffect', 'want', 'paid', 'pol']",2016-01-30 01:10:56+00:00,1
Twitter for Android,"['look', 'like', 'gym', 'rat', 'u', 'senat', 'hell', 'ever', 'get', 'elect']",2016-01-30 01:15:43+00:00,1
Twitter for Android,"['amaz', 'ted', 'cruz', 'even', 'get', 'senat', 'like', 'easi', 'endors', 'one', 'senat', 'endors', 'canada', 'ted']",2016-01-30 01:25:17+00:00,1
Twitter for Android,"['network', 'even', 'mention', 'success', 'event', 'last', 'night', 'rais', 'one', 'hour', 'vet']",2016-01-30 01:31:51+00:00,1
Twitter for Android,"['peopl', 'iowa', 'love', 'fact', 'stuck', 'right', 'u', 'also', 'got', 'vet']",2016-01-30 01:41:51+00:00,3
Twitter for Android,"['hillari', 'clinton', 'major', 'nation', 'secur', 'risk', 'presidenti', 'materi']",2016-01-30 03:52:49+00:00,1
Twitter for Android,"['iowa', 'day', 'tuesday', 'morn', 'final', 'year', 'watch', 'stupid', 'make', 'america', 'great']",2016-01-30 12:38:44+00:00,3
Twitter for Android,"['cruz', 'campaign', 'issu', 'dishonest', 'decept', 'get', 'vote', 'ad', 'call', 'voter', 'investig', 'bad']",2016-01-31 12:22:48+00:00,1
Twitter for Android,"['total', 'phoni', 'dishonest', 'guy', 'ask', 'expens', 'hotel', 'room', 'free', 'said', 'pay', 'endors', 'cruz']",2016-01-31 12:31:03+00:00,1
Twitter for Android,"['ask', 'event', 'peopl', 'hold', 'event', 'call', 'say', 'want', 'phoni']",2016-01-31 12:36:39+00:00,1
Twitter for Android,"['total', 'phoni', 'con', 'man', 'give', 'free', 'hotel', 'room', 'much', 'endors', 'cruz']",2016-01-31 12:42:28+00:00,1
Twitter for Android,"['go', 'church', 'iowa', 'morn', 'wife', 'melania', 'church', 'make', 'two', 'speech', 'tour', 'state']",2016-01-31 12:49:34+00:00,2
Twitter for Android,"['ted', 'cruz', 'total', 'unelect', 'even', 'get', 'run', 'born', 'canada', 'loos', 'big', 'hillari', 'poll', 'show', 'beat', 'hillari', 'easili', 'win']",2016-01-31 13:06:25+00:00,1
Twitter for Android,"['ted', 'cruz', 'troubl', 'report', 'bank', 'borrow', 'import', 'financi', 'disclosur', 'form', 'low', 'interest', 'loan', 'scam']",2016-01-31 13:16:37+00:00,1
Twitter for Android,"['wow', 'saw', 'ad', 'cruz', 'lie', 'mani', 'level', 'nobodi', 'obamacar', 'repeal', 'replac', 'lie']",2016-01-31 14:22:35+00:00,1
Twitter for Android,"['fail', 'poorli', 'rate', 'debat', 'abl', 'make', 'point', 'allow', 'rais', 'vet']",2016-01-31 14:32:03+00:00,2
Twitter for Android,"['would', 'done', 'last', 'debat', 'record', 'would', 'set', 'instead', 'poor', 'rate', 'reciev', 'also', 'vet', 'got']",2016-01-31 14:40:25+00:00,2
Twitter for Android,"['iowa', 'interview', 'week', 'morn', 'enjoy']",2016-01-31 14:44:00+00:00,2
Twitter for Android,"['interview', 'face', 'nation', 'morn', 'enjoy']",2016-01-31 14:47:07+00:00,2
Twitter for iPhone,"['nice', 'get', 'endors', 'founder', 'owner', 'pizza', 'ranch', 'iowa', 'great', 'guy', 'great', 'place', 'caucusfortrump']",2016-01-31 16:47:44+00:00,3
Twitter for Android,"['begin', 'today', 'final', 'take', 'countri', 'back', 'make', 'america', 'great']",2016-02-01 13:25:20+00:00,3
Twitter for Android,"['experi', 'iowa', 'great', 'one', 'start', 'expert', 'say', 'well', 'end', 'nd', 'place', 'nice']",2016-02-02 16:03:21+00:00,3
Twitter for Android,"['told', 'could', 'well', 'iowa', 'spent', 'littl', 'fraction', 'cruz', 'rubio', 'came', 'strong', 'second', 'great', 'honor']",2016-02-02 16:14:24+00:00,3
Twitter for Android,"['medium', 'cover', 'long', 'shot', 'great', 'finish', 'iowa', 'fairli', 'brought', 'record', 'voter', 'got', 'second', 'highest', 'vote', 'total', 'histori']",2016-02-02 16:29:05+00:00,3
Twitter for Android,"['talk', 'wonder', 'experi', 'iowa', 'simultan', 'unfair', 'treatment', 'medium', 'later', 'new', 'hampshir', 'big', 'crowd']",2016-02-02 16:34:02+00:00,3
Twitter for Android,"['believ', 'given', 'credit', 'voter', 'self', 'fund', 'campaign', 'one', 'keep', 'worth']",2016-02-02 16:39:05+00:00,2
Twitter Web Client,"['joe', 'finish', 'nd', 'made', 'turn', 'success', 'like', 'pro']",2016-02-02 19:15:55+00:00,2
Twitter Web Client,"['anybodi', 'watch', 'ted', 'cruz', 'far', 'long', 'rambl', 'overli', 'flamboy', 'speech', 'last', 'nite', 'would', 'say', 'howard', 'dean', 'moment']",2016-02-02 20:02:48+00:00,1
Twitter for Android,"['great', 'job', 'tonight', 'beg', 'u', 'job', 'said', 'went', 'hostil', 'real', 'dummi']",2016-02-03 05:12:23+00:00,1
Twitter for Android,"['ted', 'cruz', 'win', 'iowa', 'stole', 'poll', 'wrong', 'got', 'far', 'vote', 'anticip', 'bad']",2016-02-03 13:47:33+00:00,1
Twitter for Android,"['primetim', 'iowa', 'caucu', 'cruz', 'put', 'releas', 'quit', 'race', 'caucu', 'vote', 'cruz']",2016-02-03 13:56:48+00:00,2
Twitter for Android,"['mani', 'peopl', 'vote', 'cruz', 'carson', 'cruz', 'fraud', 'also', 'cruz', 'sent', 'voter', 'violat', 'certif', 'thousand', 'voter']",2016-02-03 14:07:25+00:00,1
Twitter for Android,"['voter', 'violat', 'certif', 'gave', 'poor', 'mark', 'unsuspect', 'voter', 'grade', 'f', 'told', 'clear', 'vote', 'cruz', 'fraud']",2016-02-03 14:10:53+00:00,1
Twitter for Android,"['final', 'cruz', 'strongli', 'told', 'thousand', 'caucusgo', 'voter', 'trump', 'strongli', 'favor', 'obamacar', 'total', 'lie']",2016-02-03 14:21:03+00:00,1
Twitter for Android,"['base', 'fraud', 'commit', 'senat', 'ted', 'cruz', 'iowa', 'caucu', 'either', 'new', 'elect', 'take', 'place', 'cruz', 'result', 'nullifi']",2016-02-03 14:28:59+00:00,1
Twitter for Android,"['interview', 'p', 'enjoy']",2016-02-03 19:09:38+00:00,2
Twitter for iPhone,"['state', 'iowa', 'disqualifi', 'ted', 'cruz', 'recent', 'elect', 'basi', 'cheat', 'total', 'fraud']",2016-02-03 19:25:08+00:00,1
Twitter for iPhone,"['cruz', 'lie', 'total', 'obamacar', 'repeal', 'replac']",2016-02-03 20:22:46+00:00,1
Twitter for iPhone,"['dr', 'ben', 'carson', 'blast', 'ted', 'cruz']",2016-02-03 20:44:28+00:00,2
Twitter for Android,"['sander', 'say', 'want', 'run', 'want', 'run', 'would', 'easi', 'beat']",2016-02-04 03:11:26+00:00,3
Twitter for iPhone,"['thank', 'ted', 'cruz', 'immedi', 'disqualifi', 'iowa', 'candid', 'move', 'one', 'notch']",2016-02-04 06:33:27+00:00,1
Twitter for iPhone,"['per', 'show', 'even', 'seriou', 'cruz', 'charg', 'fraudul', 'voter', 'violat', 'certif', 'sent', 'everyon']",2016-02-04 06:36:44+00:00,1
Twitter for iPhone,"['interview', 'anderson', 'cooper', 'pm', 'new', 'hampshir', 'interest']",2016-02-04 22:28:58+00:00,2
Twitter Web Client,"['big', 'storm', 'new', 'hampshir', 'move', 'event', 'monday', 'next', 'four', 'day']",2016-02-05 16:50:49+00:00,2
Twitter Web Client,"['much', 'look', 'forward', 'tomorrow', 'debat', 'new', 'hampshir', 'mani', 'thing', 'say', 'much', 'stake', 'incred', 'even']",2016-02-05 20:29:19+00:00,3
Twitter Web Client,"['great', 'support', 'new', 'hampshir', 'mani', 'peopl', 'work', 'hard', 'makeamericagreatagain']",2016-02-05 20:36:19+00:00,3
Twitter for iPhone,"['head', 'south', 'carolina', 'realli', 'big', 'crowd', 'back', 'new', 'hampshir', 'tomorrow', 'makeamericagreatagain']",2016-02-05 21:12:15+00:00,3
Twitter for iPhone,"['realli', 'dumb', 'beg', 'peopl', 'job', 'turn', 'twice', 'went', 'hostil', 'major', 'loser', 'zero', 'credibl']",2016-02-06 02:01:35+00:00,1
Twitter for Android,"['wow', 'jeb', 'bush', 'whose', 'campaign', 'total', 'disast', 'bring', 'mommi', 'take', 'slap', 'nice']",2016-02-06 14:37:35+00:00,1
Twitter for Android,"['love', 'new', 'hampshir', 'excit', 'even']",2016-02-06 21:40:04+00:00,2
Twitter for iPhone,"['state', 'union', 'enjoy']",2016-02-07 13:19:33+00:00,2
Twitter for iPhone,"['new', 'hampshir', 'great', 'time', 'love', 'gopdeb', 'last', 'night', 'everybodi', 'enjoy', 'super', 'bowl', 'superbowlsunday', 'sb']",2016-02-07 22:40:07+00:00,3
Twitter for Android,"['far', 'super', 'bowl', 'bore', 'nearli', 'excit', 'polit', 'make', 'america', 'great']",2016-02-08 02:03:31+00:00,3
Twitter for Android,"['two', 'wonder', 'son', 'eric', 'enjoy']",2016-02-08 12:01:01+00:00,2
Twitter for Android,"['jeb', 'bush', 'zero', 'commun', 'skill', 'spent', 'fortun', 'special', 'interest', 'money', 'super', 'bowl', 'ad', 'weak', 'candid']",2016-02-08 12:20:11+00:00,1
Twitter for iPhone,"['jeb', 'bush', 'desper', 'strongli', 'favor', 'commoncor', 'weak', 'illeg', 'immigr']",2016-02-08 16:33:15+00:00,1
Twitter for iPhone,"['everybodi', 'laugh', 'jeb', 'bush', 'spent', 'million', 'bottom', 'pack', 'pathet', 'figur']",2016-02-08 16:38:00+00:00,1
Twitter for iPhone,"['bush', 'wast', 'million', 'special', 'interest', 'money', 'fail', 'campaign', 'say', 'would', 'end', 'super', 'pac', 'sad']",2016-02-08 19:47:18+00:00,1
Twitter for Android,"['rememb', 'want', 'common', 'core', 'educ', 'c', 'weak', 'illeg', 'immigr', 'leader']",2016-02-09 12:00:30+00:00,1
Twitter for Android,"['know', 'jeb', 'bush', 'gone', 'nasti', 'lie', 'far', 'weakest', 'lot', 'famili', 'use', 'privat', 'emin', 'domain']",2016-02-09 12:08:19+00:00,1
Twitter for Android,"['one', 'done', 'peopl', 'disabl', 'spent', 'mani', 'million', 'dollar', 'help', 'happi', 'done']",2016-02-09 12:16:37+00:00,3
Twitter for Android,"['poll', 'show', 'best', 'win', 'gener', 'elect', 'state', 'never', 'play', 'repub', 'great']",2016-02-09 12:23:37+00:00,3
Twitter for Android,"['make', 'america', 'great']",2016-02-09 13:37:11+00:00,3
Twitter for Android,"['new', 'hampshir', 'vote', 'today', 'make', 'america', 'great']",2016-02-09 16:46:17+00:00,3
Twitter for Android,"['isi', 'make', 'big', 'threat', 'today', 'respect', 'u', 'win', 'differ', 'stori', 'fast', 'result']",2016-02-09 21:40:19+00:00,1
Twitter for Android,"['immedi', 'repeal', 'replac', 'obamacar', 'nobodi', 'like', 'save', 'much', 'better', 'healthcar']",2016-02-09 22:15:34+00:00,1
Twitter for Android,"['stop', 'heroin', 'drug', 'come', 'new', 'hampshir', 'open', 'southern', 'border', 'build', 'wall', 'secur']",2016-02-09 22:19:31+00:00,2
Twitter for Android,"['thank', 'peopl', 'new', 'hampshir', 'love', 'south', 'carolina']",2016-02-10 03:38:27+00:00,2
Twitter for iPhone,"['dopey', 'mort', 'zuckerman', 'owner', 'worthless', 'major', 'inferior', 'complex', 'paper', 'close', 'soon']",2016-02-10 12:58:39+00:00,1
Twitter for iPhone,"['worthless', 'dopey', 'mort', 'zuckerman', 'desper', 'tri', 'sell', 'buyer', 'liabil', 'massiv']",2016-02-10 12:59:43+00:00,1
Twitter for iPhone,"['like', 'worthless', 'look', 'like', 'go', 'busi', 'bad', 'report', 'money', 'cred']",2016-02-10 13:00:20+00:00,1
Twitter for Android,"['great', 'experi', 'new', 'hampshir', 'amaz', 'peopl', 'leav', 'big', 'event', 'south', 'carolina', 'today']",2016-02-10 13:37:25+00:00,3
Twitter for Android,"['funni', 'jeb', 'bush', 'call', 'assum', 'compliment']",2016-02-10 15:22:51+00:00,2
Twitter for Android,"['big', 'speech', 'tonight', 'south', 'carolina', 'p', 'tremend', 'crowd']",2016-02-10 23:49:21+00:00,2
Twitter for Android,"['refer', 'fact', 'jeb', 'bush', 'want', 'keep', 'common', 'core']",2016-02-11 01:34:25+00:00,2
Twitter for iPhone,"['consist', 'opposit', 'common', 'core', 'get', 'rid', 'common', 'core', 'keep', 'educ', 'local']",2016-02-11 02:51:40+00:00,2
Twitter for Android,"['buyer', 'worthless', 'littl', 'mort', 'zuckerman', 'frantic', 'look', 'bleed', 'red', 'ink', 'total', 'loser']",2016-02-11 14:13:09+00:00,1
Twitter for Android,"['jeb', 'bush', 'spent', 'new', 'hampshir', 'come', 'spent', 'come', 'st', 'big', 'differ', 'capabl']",2016-02-11 15:11:56+00:00,1
Twitter for Android,"['show', 'focu', 'group', 'joe', 'use', 'bad', 'word', 'never', 'said', 'word', 'left', 'open', 'blank', 'pleas', 'apolog']",2016-02-11 15:40:04+00:00,1
Twitter for Android,"['rememb', 'republican', 'parti', 'help', 'conserv', 'made', 'mani', 'promis', 'base', 'keep', 'hi', 'dt']",2016-02-11 16:14:10+00:00,1
Twitter for Android,"['hesit', 'lost', 'make', 'america', 'great']",2016-02-11 16:51:04+00:00,3
Twitter for Android,"['jeb', 'fail', 'jeb', 'gave', 'enlist', 'mommi', 'brother', 'got', 'u', 'quicksand', 'iraq', 'spent', 'million', 'weak', 'chanc']",2016-02-11 19:45:59+00:00,1
Twitter for Android,"['get', 'report', 'mani', 'voter', 'cruz', 'peopl', 'back', 'sleazi', 'dishonest', 'watch']",2016-02-11 20:39:33+00:00,1
Twitter for iPhone,"['head', 'baton', 'roug', 'louisiana', 'speech', 'expect', 'larg', 'crowd', 'see', 'soon', 'trump', 'makeamericagreatagain']",2016-02-11 23:03:54+00:00,3
Twitter for iPhone,"['lie', 'cruz', 'put', 'statement', 'trump', 'rubio', 'w', 'obama', 'gay', 'marriag', 'cruz', 'worst', 'liar', 'crazi', 'dishonest', 'perhap']",2016-02-12 04:20:33+00:00,1
Twitter for iPhone,"['ted', 'cruz', 'evangel', 'christian', 'lie', 'much', 'dishonest']",2016-02-12 12:03:41+00:00,1
Twitter Web Client,"['fail', 'destroy', 'littl', 'morti', 'zuckerman', 'prepar', 'close', 'save', 'face', 'go', 'onlin', 'dead']",2016-02-12 16:19:14+00:00,1
Twitter for iPhone,"['noth', 'conserv', 'club', 'growth', 'come', 'offic', 'demand', 'contribut', 'natur', 'get']",2016-02-12 18:22:06+00:00,2
Twitter for iPhone,"['hear', 'news', 'would', 'abl', 'extort', 'went', 'hostil', 'w', 'seri', 'incorrect', 'ill', 'inform', 'ad']",2016-02-12 18:22:20+00:00,1
Twitter Web Client,"['lightweight', 'spend', 'fortun', 'special', 'interest', 'sc', 'fals', 'advertis', 'desper', 'sad']",2016-02-12 18:59:38+00:00,1
Twitter for iPhone,"['clean', 'act', 'stop', 'cheat', 'neg', 'ad', 'stand', 'sue', 'natur', 'born', 'citizen']",2016-02-12 19:45:53+00:00,1
Twitter for Android,"['last', 'time', 'lightweight', 'tri', 'knock', 'made', 'total', 'fool', 'better', 'time']",2016-02-12 20:30:07+00:00,1
Twitter for Android,"['million', 'fals', 'ad', 'paid', 'lobbyist', 'special', 'interest', 'cheater', 'sleepi', 'run', 'c']",2016-02-12 21:54:11+00:00,1
Twitter for iPhone,"['insid', 'venu', 'tonight', 'tampa', 'broke', 'record', 'set', 'elton', 'john', 'w', 'music', 'instrument', 'anoth', 'outsid', 'back']",2016-02-13 02:34:19+00:00,3
Twitter for iPhone,"['littl', 'morti', 'zuckerman', 'close', 'fail', 'least', 'given', 'credit', 'happen', 'soon']",2016-02-13 02:44:07+00:00,1
Twitter for iPhone,"['word', 'littl', 'morti', 'zuckerman', 'lose', 'million', 'per', 'year', 'possibl']",2016-02-13 02:50:03+00:00,1
Twitter for Android,"['got', 'back', 'tampa', 'amaz', 'even', 'even', 'amaz', 'crowd', 'fantast', 'peopl', 'south', 'carolina', 'tomorrow']",2016-02-13 04:57:25+00:00,3
Twitter for iPhone,"['rnc', 'probabl', 'side', 'illeg', 'put', 'fundrais', 'notic', 'say', 'trump', 'want', 'contribut', 'rnc']",2016-02-13 16:37:07+00:00,1
Twitter for iPhone,"['total', 'unauthor', 'pay', 'self', 'fund', 'campaign', 'notic', 'withdrawn', 'trump', 'makeamericagreatagain']",2016-02-13 16:38:14+00:00,2
Twitter for Android,"['big', 'thank', 'bill', 'donohu', 'head', 'cathol', 'leagu', 'wonder', 'interview', 'articl', 'newsmax', 'great', 'insight']",2016-02-13 16:43:32+00:00,3
Twitter for Android,"['love', 'peopl', 'south', 'carolina', 'look', 'much', 'forward', 'debat', 'tonight']",2016-02-13 22:27:19+00:00,3
Twitter for Android,"['total', 'unexpect', 'loss', 'suprem', 'court', 'justic', 'antonin', 'scalia', 'massiv', 'setback', 'conserv', 'movement', 'countri']",2016-02-13 22:34:25+00:00,1
Twitter for iPhone,"['wow', 'honor', 'chosen', 'highli', 'respect', 'accur', 'washington', 'lee', 'mock', 'convent', 'hope', 'right', 'make', 'proud']",2016-02-14 00:00:49+00:00,3
Twitter for iPhone,"['nasti', 'ted', 'cruz', 'dirti', 'trick', 'use', 'w', 'say', 'may', 'ballot', 'hold', 'liber', 'posit', 'lie']",2016-02-14 00:11:36+00:00,1
Twitter for iPhone,"['ted', 'cruz', 'cheater', 'hold', 'bibl', 'high', 'lie', 'misrepres', 'fact']",2016-02-14 00:13:10+00:00,1
Twitter for iPhone,"['lightweight', 'said', 'tonight', 'know', 'famili', 'use', 'privat', 'emin', 'domain', 'texa', 'lie', 'gopdeb']",2016-02-14 05:24:32+00:00,1
Twitter for iPhone,"['beat', 'hillari', 'clinton', 'beat', 'anyon', 'els', 'gopdeb', 'stage', 'one']",2016-02-14 05:37:59+00:00,1
Twitter for iPhone,"['poll', 'win', 'debat', 'big', 'drudg', 'time', 'etc', 'dopey', 'charl', 'krauthamm', 'still', 'nasti', 'zero', 'cred', 'total', 'dishonest']",2016-02-14 06:12:28+00:00,1
